#mm10.knownGene.name	mm10.knownGene.chrom	mm10.knownGene.strand	mm10.knownGene.txStart	mm10.knownGene.txEnd	mm10.knownGene.cdsStart	mm10.knownGene.cdsEnd	mm10.knownGene.proteinID	mm10.knownGene.alignID	mm10.kgXref.geneSymbol
ENSMUST00000231543.1	chr16	-	18303682	18324423	18303682	18324412	A0A338P6R4	uc289dcw.1	Tango2
ENSMUST00000232588.1	chr16	-	18303719	18331471	18303719	18324412	A0A338P7G4	uc289dcx.1	Tango2
ENSMUST00000231372.1	chr16	-	18303755	18343897	18303755	18312750	A0A338P6X6	uc289dcy.1	Tango2
ENSMUST00000142677.1	chr16	-	18307986	18311453	18307986	18307986		uc289dcz.1	Tango2
ENSMUST00000152684.1	chr16	-	18310779	18313034	18310779	18310779		uc289dda.1	Tango2
ENSMUST00000232073.1	chr16	-	18310882	18324451	18310882	18310882		uc289ddb.1	Tango2
ENSMUST00000125287.8	chr16	-	18310887	18348103	18310887	18324412	D6RH68	uc289ddc.1	Tango2
ENSMUST00000130752.1	chr16	-	18310895	18343902	18310895	18324412	D3Z2V8	uc289ddd.1	Tango2
ENSMUST00000145203.7	chr16	-	18312424	18324451	18312424	18312424		uc289dde.1	Tango2
ENSMUST00000231255.1	chr16	-	18312636	18343932	18312636	18312636		uc289ddf.1	Tango2
ENSMUST00000150152.1	chr16	-	18316309	18324451	18316309	18316309		uc289ddg.1	Tango2
ENSMUST00000134385.1	chr16	-	18320850	18348083	18320850	18320850		uc289ddh.1	Tango2
ENSMUST00000232192.1	chr16	-	18322420	18343914	18322420	18322420		uc289ddi.1	Tango2
ENSMUST00000232558.1	chr16	-	18324197	18339078	18324197	18324197		uc289ddj.1	Tango2
ENSMUST00000115614.8	chr16	+	18348181	18407076	18389177	18405209	P98203	uc007ynm.3	Arvcf
ENSMUST00000090103.10	chr16	+	18348273	18407074	18389177	18405209	P98203	uc007ynl.4	Arvcf
ENSMUST00000115612.7	chr16	+	18380782	18406747	18389177	18405209	P98203	uc007yno.3	Arvcf
ENSMUST00000115613.8	chr16	+	18380782	18406747	18389177	18405209	P98203	uc007ynn.3	Arvcf
ENSMUST00000231791.1	chr16	+	18392582	18398611	18392582	18392582		uc289ddm.1	Arvcf
ENSMUST00000115610.1	chr16	+	18392588	18406256	18392691	18405209	P98203	uc289ddn.1	Arvcf
ENSMUST00000150253.2	chr16	+	18392615	18407071	18392691	18405209	P98203	uc007yns.4	Arvcf
ENSMUST00000232025.1	chr16	+	18392653	18406747	18392691	18405209	P98203	uc007ynr.4	Arvcf
ENSMUST00000155548.1	chr16	+	18397723	18399004	18397723	18397723		uc289ddo.1	Arvcf
ENSMUST00000126183.1	chr16	+	18399087	18400640	18399087	18399087		uc289ddp.1	Arvcf
ENSMUST00000150484.1	chr16	+	18401131	18403431	18401131	18401131		uc289ddq.1	Arvcf
ENSMUST00000152132.1	chr16	+	18403448	18404458	18403448	18403448		uc289ddr.1	Arvcf
ENSMUST00000232241.1	chr16	+	18403495	18406038	18403495	18405633	A0A338P7H0	uc289dds.1	Arvcf
ENSMUST00000165430.7	chr16	-	18406885	18413494	18407836	18411957	O88587	uc012acf.2	Comt
ENSMUST00000115609.9	chr16	-	18407265	18426852	18407836	18411957	O88587	uc007ynu.3	Comt
ENSMUST00000000335.11	chr16	-	18407543	18426604	18407836	18411957	O88587	uc007ynv.3	Comt
ENSMUST00000147720.2	chr16	-	18410762	18413494	18410762	18411957	D3Z227	uc289ddt.1	Comt
ENSMUST00000023509.4	chr16	+	20097541	20129221	20106723	20123106	Q8BRG6	uc007yph.2	Klhl24
ENSMUST00000232088.1	chr16	+	20097562	20107393	20106723	20107393	A0A338P6N7	uc289dif.1	Klhl24
ENSMUST00000231740.1	chr16	+	20097573	20099682	20097573	20097573		uc289dig.1	Klhl24
ENSMUST00000232494.1	chr16	+	20097584	20107115	20097584	20097584		uc289dih.1	Klhl24
ENSMUST00000231842.1	chr16	+	20097591	20107132	20106723	20107132	A0A338P6H1	uc289dii.1	Klhl24
ENSMUST00000060673.7	chr16	-	21953816	21995663	21956089	21995369	Q8CIV3	uc007yru.3	Liph
ENSMUST00000074230.11	chr16	-	21955386	21995451	21956089	21995369	Q8CIV3	uc007yrv.3	Liph
ENSMUST00000231766.1	chr16	-	21955392	21995440	21956089	21995369	Q8CIV3	uc012adk.3	Liph
ENSMUST00000231682.1	chr16	-	21955583	21995513	21983876	21995369	A0A338P6M6	uc289dpv.1	Liph
ENSMUST00000232673.1	chr16	-	21966005	21976465	21966005	21966005		uc289dpw.1	Liph
ENSMUST00000232120.1	chr16	-	21967983	21976753	21967983	21967983		uc289dpx.1	Liph
ENSMUST00000023561.7	chr16	+	22009483	22049269	22009641	22046695	Q91ZX6	uc007yrw.2	Senp2
ENSMUST00000231724.1	chr16	+	22009511	22046866	22009641	22011584	A0A338P6J8	uc289dpy.1	Senp2
ENSMUST00000231408.1	chr16	+	22009534	22011139	22009534	22009534		uc056zbm.1	Senp2
ENSMUST00000232679.1	chr16	+	22009560	22047153	22009641	22018360	A0A338P790	uc289dpz.1	Senp2
ENSMUST00000231798.1	chr16	+	22009652	22047881	22009652	22014226	A0A338P710	uc289dqa.1	Senp2
ENSMUST00000231632.1	chr16	+	22009798	22010387	22009890	22010387	A0A338P6Y3	uc289dqb.1	Senp2
ENSMUST00000232534.1	chr16	+	22009802	22023809	22009890	22023809	A0A338P6A3	uc289dqc.1	Senp2
ENSMUST00000232263.1	chr16	+	22028558	22048528	22028558	22036105	A0A338P6M2	uc289dqd.1	Senp2
ENSMUST00000023599.12	chr16	+	23107443	23113947	23107791	23113311	Q52KC1	uc007ytd.4	Eif4a2
ENSMUST00000168891.7	chr16	+	23107478	23114117	23108788	23113311	E9Q561	uc007ytg.4	Eif4a2
ENSMUST00000147117.7	chr16	+	23107753	23114136	23107791	23110067	D6RJ60	uc289dsr.1	Eif4a2
ENSMUST00000134816.1	chr16	+	23107757	23109300	23107757	23107757		uc012adr.2	Eif4a2
ENSMUST00000187168.6	chr16	+	23107757	23113184	23107791	23112360	Q8BTU6	uc289dss.1	Eif4a2
ENSMUST00000141392.7	chr16	+	23107758	23109093	23107758	23107758		uc289dst.1	Eif4a2
ENSMUST00000130775.7	chr16	+	23107758	23109204	23107758	23107758		uc289dsu.1	Eif4a2
ENSMUST00000232287.1	chr16	+	23107758	23111558	23107791	23111558	A0A338P6X5	uc289dsv.1	Eif4a2
ENSMUST00000077605.11	chr16	+	23107758	23113946	23107791	23112360	Q8BTU6	uc007ytf.4	Eif4a2
ENSMUST00000140017.7	chr16	+	23107766	23111159	23107766	23107766		uc289dsw.1	Eif4a2
ENSMUST00000130113.7	chr16	+	23107770	23110709	23107770	23107770		uc289dsx.1	Eif4a2
ENSMUST00000152129.7	chr16	+	23107772	23110318	23107772	23107772		uc289dsy.1	Eif4a2
ENSMUST00000149328.7	chr16	+	23107776	23109173	23107776	23107776		uc289dsz.1	Eif4a2
ENSMUST00000123413.7	chr16	+	23107776	23113930	23107791	23112360	Q8BTU6	uc289dta.1	Eif4a2
ENSMUST00000131871.7	chr16	+	23107777	23113947	23107791	23110067	D6RJ11	uc289dtb.1	Eif4a2
ENSMUST00000130483.7	chr16	+	23107778	23110247	23107778	23107778		uc289dtc.1	Eif4a2
ENSMUST00000115341.10	chr16	+	23107791	23113311	23107791	23113311	P10630	uc057kvc.2	Eif4a2
ENSMUST00000142031.7	chr16	+	23107916	23110650	23107916	23107916		uc289dtd.1	Eif4a2
ENSMUST00000135020.1	chr16	+	23108581	23109470	23108581	23108581		uc289dte.1	Eif4a2
ENSMUST00000125553.1	chr16	+	23109230	23110566	23109230	23109230		uc289dtg.1	Eif4a2
ENSMUST00000148085.7	chr16	+	23109975	23112409	23109975	23109975		uc012ads.2	Eif4a2
ENSMUST00000156227.1	chr16	+	23110044	23110796	23110044	23110044		uc289dth.1	Eif4a2
ENSMUST00000125969.1	chr16	+	23110232	23111626	23110232	23110232		uc289dti.1	Eif4a2
ENSMUST00000150117.1	chr16	+	23110671	23111940	23110671	23110671		uc289dtk.1	Eif4a2
ENSMUST00000144493.1	chr16	+	23110698	23112333	23110698	23110698		uc289dtl.1	Eif4a2
ENSMUST00000023601.13	chr16	+	23224739	23360348	23321080	23357870	Q64685	uc007yto.3	St6gal1
ENSMUST00000152449.7	chr16	+	23226020	23321071	23226020	23226020		uc289dub.1	St6gal1
ENSMUST00000178797.7	chr16	+	23226020	23360350	23321080	23357870	Q64685	uc029swp.1	St6gal1
ENSMUST00000128050.7	chr16	+	23269628	23321179	23321080	23321179	D3Z1Z5	uc289duc.1	St6gal1
ENSMUST00000115335.1	chr16	+	23290469	23358595	23321080	23357870	Q64685	uc007ytp.3	St6gal1
ENSMUST00000023151.5	chr16	-	23965051	23988852	23966124	23977675	Q544F9	uc007ytz.2	Bcl6
ENSMUST00000135352.1	chr16	-	23967693	23972380	23967693	23967693		uc289duu.1	Bcl6
ENSMUST00000115307.7	chr16	+	25683762	25821318	25684289	25820759	D3Z7K2	uc007yun.3	Trp63
ENSMUST00000115308.8	chr16	+	25683764	25877144	25684289	25876741	O88898	uc007yuo.3	Trp63
ENSMUST00000065523.11	chr16	+	25683764	25892087	25684289	25889023	O88898	uc007yuq.3	Trp63
ENSMUST00000115310.8	chr16	+	25683764	25892102	25684289	25889304	O88898	uc007yup.3	Trp63
ENSMUST00000115304.7	chr16	+	25801915	25867854	25802059	25866219	A0A0R4J1K8	uc007yur.2	Trp63
ENSMUST00000115305.1	chr16	+	25801915	25877144	25802059	25876741	Q569E5	uc007yus.3	Trp63
ENSMUST00000040231.12	chr16	+	25801915	25892102	25802059	25889304	O88898	uc007yuu.3	Trp63
ENSMUST00000115306.7	chr16	+	25801915	25892102	25802059	25889304	Q3UVI3	uc007yuw.3	Trp63
ENSMUST00000161614.1	chr16	+	25956474	25960342	25956474	25956474		uc289dvu.1	Gm4524
ENSMUST00000039990.5	chr16	-	25959287	26105784	25960357	26105683	Q8CG71	uc007yuy.2	P3h2
ENSMUST00000160067.1	chr16	-	25972281	25985174	25972281	25972281		uc289dvv.1	P3h2
ENSMUST00000161878.1	chr16	-	25985503	25992791	25985503	25985503		uc289dvw.1	P3h2
ENSMUST00000159161.1	chr16	-	25997160	26014593	25997160	25997160		uc289dvx.1	P3h2
ENSMUST00000023154.2	chr16	-	26356641	26371841	26359037	26371626	Q4FJV3	uc007yuz.4	Cldn1
ENSMUST00000232215.1	chr16	-	26356649	26360794	26356649	26356649		uc289dvz.1	Cldn1
ENSMUST00000096129.8	chr16	+	26581703	26725264	26624155	26723068	Q61730	uc007yvg.3	Il1rap
ENSMUST00000166294.8	chr16	+	26581741	26724353	26624155	26723222	E9Q6I2	uc007yvf.3	Il1rap
ENSMUST00000174202.7	chr16	+	26581752	26702356	26624155	26701268	Q61730	uc007yvd.3	Il1rap
ENSMUST00000023156.12	chr16	+	26581756	26717744	26624155	26715068	Q61730	uc007yve.3	Il1rap
ENSMUST00000174171.1	chr16	+	26624155	26715068	26624155	26710619	G3UY13	uc289dwb.1	Il1rap
ENSMUST00000173136.1	chr16	+	26722433	26730117	26722433	26723222	G3XA78	uc289dwd.1	Il1rap
ENSMUST00000174644.1	chr16	+	26727041	26728228	26727041	26727041		uc289dwe.1	Il1rap
ENSMUST00000060188.13	chr16	-	31251536	31275277	31254686	31274970	Q9DCL8	uc007yxd.2	Ppp1r2
ENSMUST00000115233.1	chr16	-	31257974	31274992	31258322	31274970	D3Z3A0	uc007yxe.2	Ppp1r2
ENSMUST00000023467.8	chr16	-	32016289	32079342	32020179	32052362	Q8CIN4	uc007yyd.2	Pak2
ENSMUST00000125019.1	chr16	-	32033084	32044000	32033084	32033084		uc289ebp.1	Pak2
ENSMUST00000232016.1	chr16	+	32332256	32353063	32332256	32332256		uc289ecs.1	Ubxn7
ENSMUST00000115151.4	chr16	+	32332256	32393747	32332287	32384935	G5E8R8	uc007yyr.3	Ubxn7
ENSMUST00000232666.1	chr16	+	32332264	32362300	32332264	32332264		uc289ect.1	Ubxn7
ENSMUST00000232137.1	chr16	+	32332267	32387895	32332287	32384935	Q6P5G6	uc007yyq.3	Ubxn7
ENSMUST00000115137.7	chr16	+	32430920	32474704	32451714	32471379	D3Z3T5	uc289ecw.1	Pcyt1a
ENSMUST00000079791.10	chr16	+	32430923	32475070	32451714	32471503	P49586	uc007yyw.3	Pcyt1a
ENSMUST00000141421.1	chr16	+	32430937	32452253	32430937	32430937		uc289ecx.1	Pcyt1a
ENSMUST00000141772.8	chr16	+	32430944	32456536	32430944	32430944		uc289ecy.1	Pcyt1a
ENSMUST00000123199.7	chr16	+	32431019	32455311	32431019	32431019		uc289ecz.1	Pcyt1a
ENSMUST00000115140.1	chr16	+	32431229	32472037	32451714	32471503	P49586	uc012aen.2	Pcyt1a
ENSMUST00000104893.9	chr16	+	32431248	32471618	32451714	32471503	P49586	uc012aem.2	Pcyt1a
ENSMUST00000231920.1	chr16	+	32462939	32470714	32462939	32462939		uc289edb.1	Pcyt1a
ENSMUST00000232100.1	chr16	+	33185070	33243266	33185821	33241798	A0A338P6F2	uc289egc.1	Osbpl11
ENSMUST00000232181.1	chr16	+	33185070	33243266	33185803	33241798	G5E8A0	uc289egd.1	Osbpl11
ENSMUST00000039733.9	chr16	+	33185070	33243312	33185803	33241798	G5E8A0	uc007yzy.2	Osbpl11
ENSMUST00000231617.1	chr16	+	33224597	33236978	33224597	33224597		uc289ege.1	Osbpl11
ENSMUST00000115028.10	chr16	+	33829664	33949338	33829960	33948752	Q6PE70	uc007zao.2	Itgb5
ENSMUST00000069345.5	chr16	+	33829676	33949153	33829960	33948832	G5E8F8	uc007zan.3	Itgb5
ENSMUST00000134262.7	chr16	+	33885025	33910585	33885025	33885025		uc289egz.1	Itgb5
ENSMUST00000232262.1	chr16	+	33891940	33949153	33899399	33948752	A0A338P795	uc289eha.1	Itgb5
ENSMUST00000148462.1	chr16	+	33891946	33899402	33891946	33891946		uc289ehb.1	Itgb5
ENSMUST00000151930.1	chr16	+	33922485	33944148	33922485	33922485		uc289ehc.1	Itgb5
ENSMUST00000231409.1	chr16	+	33946523	33949145	33946523	33946523		uc289ehd.1	Itgb5
ENSMUST00000061156.9	chr16	+	35022427	35109177	35022480	35106397	Q9D3B1	uc007zbi.2	Hacd2
ENSMUST00000231516.1	chr16	+	35022429	35048784	35022429	35022429		uc289eim.1	Hacd2
ENSMUST00000231556.1	chr16	+	35048614	35102031	35048614	35048614		uc289ein.1	Hacd2
ENSMUST00000023554.8	chr16	-	35694061	35769356	35697904	35769241	Q8BFQ6	uc007zbo.2	Slc49a4
ENSMUST00000149892.1	chr16	-	35697547	35769330	35735646	35769241	D6RI31	uc289ejj.1	Slc49a4
ENSMUST00000231579.1	chr16	+	35770374	35825548	35770475	35825398	Q8BK58	uc007zbq.2	Hspbap1
ENSMUST00000231802.1	chr16	+	35770406	35806429	35770406	35770406		uc289ejl.1	Hspbap1
ENSMUST00000023555.5	chr16	+	35770406	35828477	35770475	35817264	A0A384DV63	uc289ejm.1	Hspbap1
ENSMUST00000023617.12	chr16	+	36693977	36726804	36694159	36725558	Q8CBR1	uc007zct.2	Ildr1
ENSMUST00000089618.9	chr16	+	36693980	36726747	36694159	36725558	Q8CBR1	uc007zcu.3	Ildr1
ENSMUST00000153802.1	chr16	+	36694032	36717405	36694032	36694032		uc289emc.1	Ildr1
ENSMUST00000119464.1	chr16	+	36694037	36726741	36694159	36725536	Q8CBR1	uc007zcs.3	Ildr1
ENSMUST00000128084.1	chr16	+	36715537	36722260	36715537	36715537		uc289emd.1	Ildr1
ENSMUST00000114825.2	chr16	-	36792883	36808705	36793879	36808108	Q91ZD6	uc012afi.1	Eaf2
ENSMUST00000075946.11	chr16	-	36792883	36874826	36793879	36808108	Q91ZD6	uc007zcy.1	Eaf2
ENSMUST00000114829.8	chr16	-	36793743	36828261	36793879	36828156	Q91ZD6	uc007zcx.2	Eaf2
ENSMUST00000157072.7	chr16	-	36793743	36875003	36793743	36793743		uc289emt.1	Eaf2
ENSMUST00000138660.7	chr16	-	36793744	36875003	36793744	36793744		uc007zcz.2	Eaf2
ENSMUST00000231782.1	chr16	-	36793745	36808705	36793745	36793745		uc289emu.1	Eaf2
ENSMUST00000023537.5	chr16	-	36793748	36828227	36800598	36828156	K4DI60	uc289emv.1	Eaf2
ENSMUST00000147053.1	chr16	-	36793824	36828211	36793824	36793824		uc289emw.1	Eaf2
ENSMUST00000134556.1	chr16	-	36822562	36874814	36822562	36822562		uc289emx.1	Eaf2
ENSMUST00000146272.1	chr16	+	36828384	36831565	36828384	36828384		uc289emy.1	Iqcb1
ENSMUST00000114819.7	chr16	+	36828406	36872721	36831514	36871834	Q8BP00	uc007zda.1	Iqcb1
ENSMUST00000023535.3	chr16	+	36828407	36872713	36831514	36872421	Q8BP00	uc007zdb.4	Iqcb1
ENSMUST00000232162.1	chr16	+	36828446	36847660	36828446	36828446		uc289emz.1	Iqcb1
ENSMUST00000137076.1	chr16	+	36846988	36851372	36846988	36846988		uc289ena.1	Iqcb1
ENSMUST00000142619.1	chr16	+	36847393	36851380	36847393	36847393		uc289enb.1	Iqcb1
ENSMUST00000129123.1	chr16	+	36851251	36859572	36851251	36851251		uc289enc.1	Iqcb1
ENSMUST00000153373.1	chr16	+	36851592	36856435	36851592	36851592		uc289end.1	Iqcb1
ENSMUST00000078717.6	chr16	+	37868388	37888858	37868495	37881462	Q3UGP9	uc007zek.2	Lrrc58
ENSMUST00000002926.7	chr16	-	38396116	38433145	38396450	38432876	Q8VI78	uc007zew.1	Pla1a
ENSMUST00000232224.1	chr16	-	38415316	38417794	38415316	38415316		uc289epn.1	Pla1a
ENSMUST00000057767.5	chr16	-	38773183	38800328	38774094	38788043	Q9Z2C6	uc007zfm.3	Upk1b
ENSMUST00000232536.1	chr16	-	38776186	38780343	38776186	38776186		uc289equ.1	Upk1b
ENSMUST00000119746.7	chr16	+	44173245	44227465	44200631	44221824	B2RUQ2	uc289eua.1	Usf3
ENSMUST00000088356.9	chr16	+	44173396	44212932	44200631	44212783	F8WJI0	uc289eub.1	Usf3
ENSMUST00000141015.7	chr16	+	44173396	44215468	44173396	44173396		uc289euc.1	Usf3
ENSMUST00000169582.2	chr16	+	44173396	44227463	44200631	44221824	B2RUQ2	uc012afy.4	Usf3
ENSMUST00000050897.6	chr16	+	44347120	44388497	44355439	44386839	Q8C804	uc007zhg.3	Spice1
ENSMUST00000155661.7	chr16	+	44347413	44370768	44347413	44347413		uc289eui.1	Spice1
ENSMUST00000132663.1	chr16	+	44348045	44367748	44348045	44348045		uc289euj.1	Spice1
ENSMUST00000152425.1	chr16	+	44367650	44370406	44367650	44367650		uc289euk.1	Spice1
ENSMUST00000135340.1	chr16	+	44367720	44370773	44367720	44367720		uc289eul.1	Spice1
ENSMUST00000133168.7	chr16	+	44370023	44385706	44370023	44370023		uc007zhh.2	Spice1
ENSMUST00000145663.1	chr16	+	44370465	44373639	44370465	44370465		uc289eum.1	Spice1
ENSMUST00000126228.1	chr16	+	44385383	44387143	44385383	44385383		uc289eun.1	Spice1
ENSMUST00000163230.7	chr16	-	45382134	45409053	45392245	45408867	Q80VX2	uc007zim.1	Cd200
ENSMUST00000023341.14	chr16	-	45382182	45408875	45383449	45408867	E9QMY1	uc289evt.1	Cd200
ENSMUST00000171328.7	chr16	-	45383283	45408972	45383283	45383283		uc289evu.1	Cd200
ENSMUST00000167355.7	chr16	-	45392244	45400312	45394828	45400252	E9PZI9	uc289evv.1	Cd200
ENSMUST00000166512.1	chr16	-	45392244	45408913	45394828	45408867	Q05D16	uc289evw.1	Cd200
ENSMUST00000171855.7	chr16	-	45394597	45409023	45394597	45394597		uc289evx.1	Cd200
ENSMUST00000165910.7	chr16	-	45394825	45409041	45394825	45394825		uc289evy.1	Cd200
ENSMUST00000166630.1	chr16	-	45396968	45409017	45396968	45396968		uc289evz.1	Cd200
ENSMUST00000167552.1	chr16	-	45399570	45408864	45399570	45399570		uc289ewa.1	Cd200
ENSMUST00000172297.1	chr16	-	45400292	45409007	45400292	45400292		uc289ewb.1	Cd200
ENSMUST00000172091.1	chr16	-	45407193	45409018	45407193	45407193		uc007zio.2	Cd200
ENSMUST00000046777.10	chr16	+	49699232	49765126	49699337	49763920	Q8BXG3	uc007zkf.2	Ift57
ENSMUST00000142682.8	chr16	+	49699303	49764117	49701896	49763920	Q8BXG3	uc289eyx.1	Ift57
ENSMUST00000127784.1	chr16	+	49699354	49711867	49699354	49699354		uc289eyy.1	Ift57
ENSMUST00000140914.1	chr16	+	49710921	49764116	49710921	49763920	F7B458	uc289eyz.1	Ift57
ENSMUST00000229640.1	chr16	+	49800532	49911046	49867877	49910877	D3Z187	uc289ezb.1	Cd47
ENSMUST00000114496.2	chr16	+	49855365	49911091	49867877	49910877	D3Z187	uc289ezc.1	Cd47
ENSMUST00000229101.1	chr16	+	49855632	49911081	49867877	49910873	A0A2R8VI94	uc289ezd.1	Cd47
ENSMUST00000229206.1	chr16	+	49855644	49911081	49855786	49910873	A0A2R8VK70	uc289eze.1	Cd47
ENSMUST00000230836.1	chr16	+	49855644	49911081	49855786	49910877	A0A2R8VI30	uc289ezf.1	Cd47
ENSMUST00000231187.1	chr16	+	49855644	49911091	49855644	49855644		uc289ezg.1	Cd47
ENSMUST00000084838.13	chr16	+	49855644	49915010	49855786	49910877	Q61735	uc007zki.2	Cd47
ENSMUST00000230281.1	chr16	+	49855655	49911081	49867877	49910877	A0A2R8VJU9	uc289ezh.1	Cd47
ENSMUST00000230641.1	chr16	+	49855786	49910876	49855786	49910873	A0A2R8W6P0	uc289ezi.1	Cd47
ENSMUST00000229104.1	chr16	+	49866832	49911091	49867877	49910877	A0A2R8VJU9	uc289ezj.1	Cd47
ENSMUST00000114471.2	chr16	+	52031224	52208048	52033022	52204692	B9EKI5	uc007zle.3	Cblb
ENSMUST00000227062.1	chr16	+	52031562	52205384	52033022	52204692	B9EKI5	uc007zlg.3	Cblb
ENSMUST00000226593.1	chr16	+	52031605	52205513	52033022	52204692	Q3TTA7	uc007zlf.3	Cblb
ENSMUST00000226253.1	chr16	+	52031644	52050905	52031644	52031644		uc289ezw.1	Cblb
ENSMUST00000227879.1	chr16	+	52032216	52205513	52033022	52204692	Q3TTA7	uc007zlh.3	Cblb
ENSMUST00000227756.1	chr16	+	52049652	52205385	52112137	52204692	Q3TTA7	uc289ezx.1	Cblb
ENSMUST00000228247.1	chr16	+	52152525	52156661	52152525	52152525		uc289ezz.1	Cblb
ENSMUST00000114458.7	chr16	-	55811374	55822138	55812729	55822053	Q9EST8	uc007zlm.3	Nfkbiz
ENSMUST00000036273.12	chr16	-	55811374	55838899	55812729	55822053	Q9EST8	uc007zln.3	Nfkbiz
ENSMUST00000114457.7	chr16	-	55811374	55838899	55812729	55819695	Q9EST8	uc007zlo.3	Nfkbiz
ENSMUST00000096026.8	chr16	-	55811377	55838854	55812729	55819695	Q9EST8	uc289fay.1	Nfkbiz
ENSMUST00000231463.1	chr16	-	55817745	55818515	55817745	55817745		uc007zlp.1	Nfkbiz
ENSMUST00000139373.1	chr16	-	55824665	55838899	55824665	55824665		uc289faz.1	Nfkbiz
ENSMUST00000099705.4	chr16	-	55839952	55895285	55844175	55890674	B9EKK6	uc007zlq.4	Nxpe3
ENSMUST00000023270.13	chr16	-	55899887	55934855	55905167	55934795	Q9CZ62	uc007zlr.3	Cep97
ENSMUST00000118500.7	chr16	-	55904950	55934480	55905167	55927849	Q9CZ62	uc289fbb.1	Cep97
ENSMUST00000117468.7	chr16	-	55904977	55934233	55905167	55927849	Q9CZ62	uc289fbc.1	Cep97
ENSMUST00000122280.7	chr16	-	55924360	55934797	55924941	55934795	Q6P077	uc007zls.3	Cep97
ENSMUST00000121129.7	chr16	-	55924367	55934854	55924820	55934795	Q8BH46	uc007zlt.4	Cep97
ENSMUST00000121703.2	chr16	-	55924555	55934833	55924670	55934795	Q8BJR7	uc007zlu.4	Cep97
ENSMUST00000201218.1	chr16	+	56048337	56076431	56048337	56048337		uc007zme.2	Senp7
ENSMUST00000201476.1	chr16	+	56075403	56077136	56075403	56075403		uc007zmf.2	Senp7
ENSMUST00000089360.9	chr16	+	56075408	56190011	56075538	56188372	E9Q1L5	uc057bik.2	Senp7
ENSMUST00000201915.4	chr16	+	56075423	56123936	56075423	56075423		uc289fbp.1	Senp7
ENSMUST00000049128.10	chr16	+	56075463	56126539	56075538	56126249	Q9CQN9	uc007zmg.3	Senp7
ENSMUST00000089362.8	chr16	+	56075467	56190012	56075538	56188372	Q8BUH8	uc007zmi.3	Senp7
ENSMUST00000201418.3	chr16	+	56075474	56099508	56075474	56075474		uc007zmk.2	Senp7
ENSMUST00000202799.3	chr16	+	56075474	56139043	56075538	56139043	Q9CRF0	uc289fbq.1	Senp7
ENSMUST00000201011.1	chr16	+	56075479	56126420	56075538	56126249	Q9CX65	uc007zmh.3	Senp7
ENSMUST00000202000.1	chr16	+	56075479	56141897	56075538	56139614	A0A0J9YUC9	uc056zcm.2	Senp7
ENSMUST00000200714.3	chr16	+	56180008	56188730	56180008	56180008		uc289fbt.1	Senp7
ENSMUST00000202108.3	chr16	+	56180482	56188339	56180482	56180482		uc289fbu.1	Senp7
ENSMUST00000202272.3	chr16	+	56182467	56189984	56182467	56182467		uc289fbv.1	Senp7
ENSMUST00000201391.1	chr16	+	56183644	56188244	56183644	56183644		uc289fbw.1	Senp7
ENSMUST00000202159.1	chr16	+	56186128	56188719	56186128	56186128		uc289fbx.1	Senp7
ENSMUST00000023432.9	chr16	-	57156664	57167332	57157074	57167287	Q9JHW2	uc007zna.1	Nit2
ENSMUST00000231733.1	chr16	-	57156665	57163794	57157074	57163613	A0A338P6G0	uc289fcu.1	Nit2
ENSMUST00000231855.1	chr16	-	57156804	57160769	57156804	57156804		uc289fcv.1	Nit2
ENSMUST00000231423.1	chr16	-	57157012	57164207	57157631	57164207	A0A338P7A1	uc289fcw.1	Nit2
ENSMUST00000231934.1	chr16	-	57157033	57163764	57160106	57163613	A0A338P6Z4	uc289fcx.1	Nit2
ENSMUST00000232662.1	chr16	-	57159239	57160141	57159239	57159239		uc289fcy.1	Nit2
ENSMUST00000232573.1	chr16	-	57165912	57167341	57165912	57165912		uc289fcz.1	Nit2
ENSMUST00000023431.7	chr16	-	57168861	57231504	57170358	57231366	Q8K0F1	uc007znb.3	Tbc1d23
ENSMUST00000226586.1	chr16	-	57169346	57231366	57170358	57231366	A0A2I3BRD1	uc289fdb.1	Tbc1d23
ENSMUST00000227681.1	chr16	-	57171788	57178256	57171788	57171788		uc289fdc.1	Tbc1d23
ENSMUST00000226678.1	chr16	-	57173058	57182862	57173058	57173058		uc289fdd.1	Tbc1d23
ENSMUST00000227531.1	chr16	-	57177250	57182552	57177250	57177250		uc007znc.2	Tbc1d23
ENSMUST00000226486.1	chr16	-	57181301	57183008	57181301	57181301		uc289fde.1	Tbc1d23
ENSMUST00000231391.1	chr16	-	57192607	57201233	57192607	57192607		uc289fdf.1	Tbc1d23
ENSMUST00000231435.1	chr16	-	57192664	57201172	57192664	57192664		uc289fdg.1	Tbc1d23
ENSMUST00000228172.1	chr16	-	57198349	57231373	57212467	57231366	A0A2I3BPS3	uc289fdh.1	Tbc1d23
ENSMUST00000227359.1	chr16	-	57207956	57231372	57207956	57207956		uc289fdi.1	Tbc1d23
ENSMUST00000046663.7	chr16	+	58408442	58469727	58408755	58465789	Q91ZV3	uc007zno.2	Dcbld2
ENSMUST00000142830.7	chr16	+	58455190	58465378	58455190	58455190		uc289fea.1	Dcbld2
ENSMUST00000149321.1	chr16	+	58455845	58456546	58455845	58455845		uc289feb.1	Dcbld2
